ride_id,start_lat,start_lng,end_lat,end_lng
43CE4975C003F498,38.900412,-77.001949,38.887378,-77.001955
9565012DC0292B98,38.903662690050474,-77.0676684380669,38.908142,-77.038359
713FA1CD669448AB,38.8803,-76.9862,38.8803,-76.9862
ED74E3F3DC4B889F,38.883921,-77.116817,38.883921,-77.116817
BAD14DC625906291,38.900283,-77.029822,38.8923,-77.0436
C396CC3DB5B60A42,38.8881,-77.09308,38.89386,-77.070862
97534A639FB73376,38.88992,-77.071301,38.890544,-77.049379
079E6EB9B45C2F2F,38.900283,-77.029822,38.9024,-77.02622
A720C7DD6FFFC7C4,38.899983,-76.991383,38.902061,-77.038322
43BFA4AD87029DB0,38.9059,-77.0325,38.90375,-77.06269
0E9050F30A3F0AE9,38.90774,-77.071652,38.91261359469192,-77.07432264076488
6C8CDFC314205620,38.90534,-77.046774,38.923583,-77.050046
23A953419F7D98DC,38.87972,-77.178408,38.87972,-77.178408
125726876545AE91,38.799267,-77.0447,38.799267,-77.0447
E4BEB72BEA8CBDDC,38.8767,-77.0178,38.8767,-77.0178
9AD7A25B176F7E89,38.889908,-76.983326,38.876751,-77.000736
D82AECC797329C1C,38.881185,-77.001828,38.888251,-77.049426
348C5964A748DE26,38.897274,-76.994749,38.892244,-77.033234
23FE1C3C053B24BA,38.896553,-77.06714,38.865029,-77.039511
A4BA4F392ACCF1B1,38.917304,-77.09629,38.903662690050474,-77.0676684380669
F312DDB5D140F027,38.92333,-77.0352,38.9308,-77.0315
77871582D600F793,38.890544,-77.049379,38.905995699991145,-77.03980207443237
DA1F88B0BD4FD211,38.89903234416315,-77.03335404396057,38.90864,-77.02277
1513D1539ACF64EC,38.903827,-77.053485,38.90985,-77.034438
34BC9D928CE6ECC8,38.899408,-77.015289,38.90733256111448,-77.01536044478416
AF7BFF12CC6342C3,38.917622,-77.01597,38.912659,-77.017669
04627D97D922C347,38.90547,-77.00213,38.909801,-77.034427
AEA3928494CB0D9D,38.9155,-77.0222,38.9155,-77.0222
E26C57304E311D69,38.882788,-77.103148,38.88992,-77.071301
855DF4ADBDAEDD02,38.900358,-77.012108,38.912659,-77.017669
B500217CD59D018B,38.892934,-76.998273,38.889908,-76.983326
957A67BD5BE0A2E8,38.928893,-77.03625,38.91554,-77.03818
27BAD15F9F2A4149,38.88992,-77.071301,38.896553,-77.06714
745D0EF6D383D7CF,38.890493,-77.017253,38.899408,-77.015289
75F621ADF0A92A85,38.934881,-77.072755,38.90849,-77.063586
6C1B6AC3AC766AE1,38.888767,-77.02858,38.886978,-77.013769
D2BF19B0194B72A5,38.977933,-77.006472,38.975,-77.01121
79924583EB867E07,38.862753,-77.05428,38.858971,-77.05323
000107EEFABC378B,38.98128,-77.011336,38.986743,-77.000035
6200110F1E9D4D09,38.897274,-76.994749,38.907908,-76.99707
356F86664E0E3AE2,38.929261,-77.240654,38.929261,-77.240654
8751B545C5ECA207,38.887378,-77.001955,38.9057,-77.0056
C21F3CE87DA49E50,38.876893,-77.006072,38.903662690050474,-77.0676684380669
B90A1E07943F00E1,38.951596,-77.012808,38.952369,-77.002721
9472F30479A1B272,38.903732,-77.067529,38.915544,-77.038252
818BA6829A96EE63,38.878854378063295,-77.00572729110718,38.892441,-77.048947
BAA20091348354F7,38.9268,-77.0322,38.9319,-77.0388
DA29BEE5711468EF,38.923389,-77.051833,38.909394,-77.048728
D7BEF6FE794CA088,38.905697,-77.005483,38.905697,-77.005483
9CCD080567C03222,38.903662690050474,-77.0676684380669,38.89728304853854,-77.02219069004059
A0F5565179CB4990,38.951443,-77.340377,38.951443,-77.340377
7C9BB87250F2466E,38.88786,-77.094875,38.88786,-77.094875
0D77DDDB09AC1452,38.9154,-77.0446,38.890544,-77.049379
DAB69890BDBD989D,38.922649,-77.077271,38.90375,-77.06269
A0B00F968C6D48C2,38.90970086204467,-77.08564639091492,38.90970086204467,-77.08564639091492
0F80276469D283C6,38.903662690050474,-77.0676684380669,38.903662690050474,-77.0676684380669
DF8C8F0558B98B2E,38.903662690050474,-77.0676684380669,38.9059,-77.0325
4756D6157A32E599,38.886952,-76.996806,38.902674,-77.021392
A732DAB0A004677D,38.909394,-77.048728,38.897293,-77.05557
D8AB969EB2F31CD8,38.889955,-77.000349,38.88732,-76.983569
EA2C12CC394204DF,38.979875,-77.093522,38.979875,-77.093522
2CFEBC6CC9C09084,38.89829964921176,-77.03973233699799,38.932128,-77.0235
CCF7ABB0CB9B7FFF,38.90547,-77.00213,38.900412,-77.001949
B8C704A4D233B9B7,38.905424,-77.034674,38.912648,-77.041834
78BC188DE7BAA433,38.87335,-76.9834,38.87501,-77.0024
626C565C641BB248,38.839912,-77.087083,38.858971,-77.05323
2E95532A201103C8,38.881044,-77.111768,38.890612,-77.084801
DF63424F5C02E261,38.947607,-77.079382,38.936298,-77.087128
B84903758ACAD273,38.90534,-77.046774,38.9086,-77.0323
99B08F9FBE77810A,38.892244,-77.033234,38.894972,-77.003135
3886A4D5F63D30E2,38.886277,-77.028242,38.886277,-77.028242
E217E1B79F5A419E,38.905697,-77.005483,38.897222,-77.019347
59A625CB6F540406,38.90547,-77.00213,38.899972,-76.998347
FEDFDAA6F3C7CB93,38.916787,-77.028139,38.913761,-77.027025
7C4CF780F516C230,38.896553,-77.06714,38.86017,-77.049593
4138BB10682D9175,38.911268,-77.041829,38.928743,-77.012457
75B9F75D0F5750D8,38.846222,-77.069275,38.828437,-77.086031
F15F38818CC24D72,38.8803,-76.9862,38.881185,-77.001828
ADA7E0778B5C9F72,38.9126,-77.0135,38.9126,-77.0135
DE54CD7512C6C78F,38.9086,-77.0323,38.90864,-77.02277
15C0EA218CBA50AA,38.9308,-77.0315,38.9308,-77.0315
928146B81722CB92,38.987,-77.029417,38.990249,-77.02935
DE1665445DCFE348,38.878693599396954,-77.02305436134338,38.870201045557025,-77.01083689928055
3E9308BD26A589F2,38.931991,-77.032956,38.905303,-77.050264
D5DC81036A3E8F64,38.905697,-77.005483,38.890539,-77.049383
F940E6C491E1CA88,38.897315,-77.070993,38.881044,-77.111768
0AC351802BB5A91D,38.905469714943266,-77.0021304488182,38.914751108831155,-77.00356006622314
2CC55439B91EFEDA,38.86017,-77.049593,38.86017,-77.049593
7D9523BE4256F257,38.96115,-77.088659,38.930282,-77.055599
719E9B1A9D2C3519,38.899703,-77.008911,38.900413,-76.982872
B99EB10DB0AF4048,38.882489,-76.990121,38.8803,-76.9862
96147710FC14F34C,38.899408,-77.015289,38.900427,-76.98825
FDDA2D6F36A0F5A9,38.9375,-77.0328,38.903584,-77.044789
6A064C208147E42F,38.88345,-77.021741,38.876751,-77.000736
E8CAF26350177A46,38.951443,-77.340377,38.955314,-77.368416
2AD8D1C19CE178B7,38.934405,-77.032687,38.9155,-77.0222
4E604D9B2FFB8EB6,38.999679,-77.051168,39.02538719623632,-77.04456299543381
DE5EC5346E451962,38.909394,-77.048728,38.90088,-77.048911
4EF58B8621D184C5,38.924088,-77.040787,38.9319,-77.0388
4BCAC1B60ADA8CC0,38.914204,-77.022175,38.9155,-77.0222
423E816A0D13DA28,38.919077,-77.000648,38.90547,-77.00213
689A385AA1108910,38.917931,-77.032112,38.908905,-77.04478
53AD1849E1D4DC73,38.929261,-77.240654,38.929261,-77.240654
23E1EBD0CCB46C67,38.926124,-77.035421,38.925284,-77.032375
DD6869182DFBDB9D,38.923583,-77.050046,38.924088,-77.040787
C883A574176FC267,38.799267,-77.0447,38.7859,-77.0167
4096BCE570C74D80,38.893028,-77.026013,38.913761,-77.027025
12E292E33C9426D1,38.85725,-77.05332,38.848466,-77.051514
B3F28328A9EF9006,38.926088,-77.036536,38.9155,-77.0222
18DA4D6F81431D3C,38.9024,-77.02622,38.9126,-77.0135
7FDB42A8FFC72AB9,38.911268,-77.041829,38.911268,-77.041829
1D276B526920238C,38.802677,-77.063562,38.802677,-77.063562
11231878E65C7EA5,38.90864,-77.02277,38.895914,-77.026064
C79F65E97CDCAF09,38.897283,-77.022191,38.88412,-77.017445
6B669905C91E68C2,38.89892546716842,-77.04885238395946,38.859254,-77.063275
D30444FB887FB61E,38.911268,-77.041829,38.901755,-77.051084
9FC668D11B03BDAE,38.855004,-76.984512,38.863897,-76.990037
29DE78313324185A,38.89696,-77.00493,38.899972,-76.998347
0E8FBED104C86250,38.8533,-77.0498,38.801111,-77.068952
58CD87EF1F24496B,38.90088,-77.048911,38.916442,-77.0682
D1A1958F050CEC54,38.884095,-76.995234,38.889988,-76.995193
D4CF886D49700EF5,38.9319,-77.0388,38.918809,-77.041571
743A6ECDD7C82C87,38.905579,-77.027313,38.905579,-77.027313
4176A4AFE979EDBE,38.8743,-77.0057,38.894573,-77.01994
386D937E1D8C2946,38.876695,-77.112982,38.876695,-77.112982
EBB15B6502E7C839,38.90864,-77.02277,38.90304,-77.019027
574478439C4A935E,38.910972,-77.00495,38.90240556584194,-77.01600551605225
8BF8987C16A21967,38.8767,-77.0178,38.918809,-77.041571
95B14E168142A97E,38.8997,-77.023086,38.894832,-76.987633
7C3160185C6F52D1,38.905579,-77.027313,38.905579,-77.027313
8817235EFC3C9763,38.896553,-77.06714,38.843422,-77.064016
CCF54EE5A1C3A364,38.900283,-77.029822,38.96381,-77.010266
E349B72F4E110490,38.961763,-77.085998,38.934267,-77.057979
E6FF2FEF201778E7,38.917304,-77.09629,38.905126,-77.056887
A0004B7A067138AA,38.88412,-77.017445,38.905737,-77.02227
08382C0025FF0248,38.9308,-77.0315,38.9319,-77.0388
858093D445582353,38.876393,-77.107735,38.90375,-77.06269
7B25964E1807C80B,38.89646474748647,-77.0333808660507,38.889908,-76.983326
1FD6CA46C29313A1,38.979875,-77.093522,38.922581,-77.070334
62CA82656FC1458C,38.90088,-77.048911,38.908905,-77.04478
02E718FFB6411A27,38.89222,-76.99602,38.899972,-76.998347
E755278B01D6EEF0,38.90304,-77.019027,38.890612,-77.084801
BC538922958004B4,38.90093,-77.018677,38.89222,-76.99602
AE5CF71853301BB3,38.896553,-77.06714,38.896553,-77.06714
53B0D1F149B04CA9,38.896226,-76.992786,38.896226,-76.992786
C08E2C03BD93A162,38.812711,-77.061715,38.812711,-77.061715
76F5917FFBB5FC41,38.988562,-77.096539,38.979875,-77.093522
A4A0468C61AD5700,38.879819,-77.037413,38.896553,-77.06714
899275DE0779322B,38.889988,-76.995193,38.89696,-77.00493
F98BFF73BFA2E073,38.883669,-77.113905,38.884616,-77.10108
6B46D82CE059E56D,38.905126,-77.056887,38.897315,-77.070993
A78FA063E488B795,38.91554,-77.03818,38.912652,-77.036278
1430E33D31080EF7,38.9059,-77.0325,38.8997,-77.023086
CC44F66CB391770D,38.888553,-77.032429,38.893511,-77.041544
0E7FA2267FAA3637,38.87501,-77.0024,38.87335,-76.9834
E5AFDB8FEE0C71EB,38.934405,-77.032687,38.9319,-77.0388
15F024266FF399DD,38.897612,-77.080851,38.895377,-77.09713
A9DD559253FCFD50,38.865784,-76.9784,38.865784,-76.9784
03BCF279C77A48F6,38.896134,-76.9929,38.903584,-77.044789
AE47DF984E15C3D3,38.890612,-77.084801,38.890612,-77.084801
A05927C7EDB3C058,38.88291548476762,-76.98790669441223,38.882489,-76.990121
7C8CF3F6A203955B,38.905607,-77.027137,38.9101,-77.0444
C501108EED88434F,38.829545,-77.047844,38.829545,-77.047844
7B2BA1ADAC595106,38.956432,-77.032947,38.9268,-77.0322
086660D38711C595,38.9546,-76.9595,38.969581,-76.937349
F72716ACA4093DF6,38.903827,-77.053485,38.90071062547463,-77.04644858837128
5196FEE44BD5374E,38.926124,-77.035421,38.924088,-77.040787
C22C655F132B2327,38.893237,-77.086063,38.883921,-77.116817
2E313B227DCA36D3,38.8904,-77.0889,38.89054,-77.08095
E43710599AE57647,38.922649,-77.077271,38.897315,-77.070993
440A2551016AAE2A,38.979875,-77.093522,38.979875,-77.093522
C323F3A01919D8C9,38.9086,-77.0323,38.890612,-77.084801
715E67A5BC658EDE,38.8896,-76.9769,38.89696,-77.00493
CDBD6ED5BC437EA3,38.897274,-76.994749,38.897274,-76.994749
1D39939647114A67,38.90864,-77.02277,38.8963,-77.045
D0F35EBC902F81C3,38.881185,-77.001828,38.876893,-77.006072
2BAF4A87C3BB4F4E,38.8923,-77.0436,38.911268,-77.041829
D84A5B45D7FBA5C0,38.917622,-77.01597,38.914751108831155,-77.00356006622314
101D48C6AEC8449C,38.879819,-77.037413,38.870201045557025,-77.01083689928055
A129961DBDAB765E,38.928552,-77.032224,38.924088,-77.040787
57C7933253A2CE52,38.89386,-77.070862,38.89386,-77.070862
DEFB6CD2DB0CE935,38.876528,-77.12712,38.881044,-77.111768
FB1641E4EF6E9BAC,38.84377,-76.97557,38.84377,-76.97557
ECD1E58FB87B070C,38.88627694506511,-77.02824175357819,38.878433,-77.03023
856FF5884F65BF72,38.9057,-77.0056,38.88044,-77.025236
EF51540A1494FB0A,39.06219,-77.129235,39.06219,-77.129235
BA915735360EAFA7,38.925636,-77.027112,38.888774,-77.028694
F08AF2232E02EA5D,38.886978,-77.013769,38.9154,-77.0446
C444931439614E3A,38.862753,-77.05428,38.863314,-77.063416
0B0EDACAB576AE71,38.905067,-77.041779,38.949662,-77.027333
C2FD24D7CA324451,38.92333,-77.0352,38.892244,-77.033234
80C56831CE8560E2,38.905368,-77.065149,38.9022212,-77.059219
938DE7601786F594,38.912644,-77.04564,38.90088,-77.048911
8F7E8516221A97BE,38.920669,-77.04368,38.923203,-77.047637
9A30905162DF7D4A,38.890612,-77.084801,38.89386,-77.070862
4949573CC2B4B76E,38.798133,-77.0487,38.799267,-77.0447
11878B57980BEE1E,38.89054,-77.08095,38.89054,-77.08095
9C8270897B6C6802,38.912648,-77.041834,38.8946,-77.072305
762431F8737F89B2,38.915417,-77.012289,38.90304,-77.019027
2A9D6DF796C28E41,38.967505,-77.027976,38.975219,-77.016855
E8D35270DEE52849,38.889908,-76.983326,38.889908,-76.983326
38DA168E77E25E01,38.920682,-76.995876,38.919077,-77.000648
7D0DD0F7271D852C,38.9366839345886,-77.02418088912964,38.9142043187298,-77.0221745967865
757F570C2609C012,38.903732,-77.067529,38.903732,-77.067529
4C6421CB5576B41F,38.8952,-77.0436,38.912644,-77.04564
AC9B0FCDF6FEFFA3,38.992375,-77.100104,38.964992,-77.103381
F3C4DF7EEBFBA06F,38.897283,-77.022191,38.897283,-77.022191
DE3D15AB689B37BD,38.884829,-77.127671,38.884829,-77.127671
D74CCCC70F7FA277,38.9057,-77.0056,38.920682,-76.995876
830766EE529ABCE7,38.892441,-77.048947,38.890539,-77.049383
4F68D2E6549670FB,38.903662690050474,-77.0676684380669,38.964992,-77.103381
DA788C9E34F8F57D,38.873219,-77.082104,38.88397,-77.10783
329222F4A70FC0C1,38.8803,-76.9862,38.878854378063295,-77.00572729110718
FE4DDB659314A9E1,38.840654,-77.088659,38.846222,-77.069275
1ACDB0A34C41B7CD,38.905607,-77.027137,38.894972,-77.003135
5D36194050499A1D,38.871822,-77.107906,38.87887,-77.1207
0D5B0B85BBFFF464,38.905607,-77.027137,38.920387,-77.025672
D05876CFE6BDCD17,38.905126,-77.056887,38.912644,-77.04564
774DFC4E2FC474C5,38.903732,-76.987211,38.903732,-76.987211
FF386BD3316ED644,38.9086,-77.0323,38.888255,-77.049437
121BD0DB938DDFCB,38.88044,-77.025236,38.9101,-77.0444
69E16D416D351631,38.880612,-77.171891,38.895172,-77.190275
457618632480206A,38.876751,-77.000736,38.867373,-76.988039
66669D894CC7D6C6,38.917761,-77.04062,38.917765,-77.032096
A62814A9ED29DBCD,38.857866,-77.05949,38.8637,-77.0633
1136EAD5842A3133,38.896465,-77.033381,38.909801,-77.034427
CAB857C84DC87CB7,38.934881,-77.072755,38.908643,-77.012365
229651D03652570A,38.883669,-77.113905,38.865029,-77.039511
9F5A9D1FB39FEBCF,38.899408,-77.015289,38.928552,-77.032224
BBEBE373FF391C1C,38.892441,-77.048947,38.9086,-77.0323
A3794677279D3CF6,38.884095,-76.995234,38.884095,-76.995234
CE2CB64F59F0486C,38.894514,-77.031617,38.90366,-77.034846
83DF34414637F9B3,38.954812,-77.082426,38.964544,-77.075135
46003988547D8629,38.9024,-77.02622,38.93194154348121,-77.02835708856583
D726869603C1E093,38.967505,-77.027976,38.9375,-77.0328
73F74F5BC6CF0CDF,38.903827,-77.053485,38.892275,-77.013917
B6181B3A97409740,38.8792,-76.9953,38.88044,-77.025236
8821A6B3DCB70BD4,38.888767,-77.02858,38.888251,-77.049426
332EA5ABE945865D,38.888767,-77.02858,38.905469714943266,-77.0021304488182
4DA8AF28E57BB433,38.905368,-77.065149,38.9059,-77.0325
49BDDE2EBEA6AF5F,38.932128,-77.0235,38.889955,-77.000349
69B40FD9E3F3AEE9,38.942146,-77.038684,,
D77053EB7412F3A3,38.919086,-77.034502,38.905469714943266,-77.0021304488182
5631FA9928A8AB33,38.90093,-77.018677,38.8923,-77.0436
6683BAA3B288474A,38.913761,-77.027025,38.902,-77.03353
AEB0B9D5F3FA7E31,38.923389,-77.051833,38.9319,-77.0388
2DEE89F9B5E29CB0,38.878854,-77.005727,38.8743,-77.0057
4AB833AA2240B8B7,38.915417,-77.012289,38.921074,-77.031887
A524E5DC99FCA283,38.905126,-77.056887,38.916442,-77.0682
95AC1ECB6244F54B,38.909801,-77.034427,38.908643,-77.012365
ECB154D48FCCEC8A,38.951596,-77.012808,38.936684,-77.024181
D568F53916AF9F9D,38.886978,-77.013769,38.900283,-77.029822
C4043E253E4E3105,38.89829964921176,-77.03973233699799,38.892441,-77.048947
BC6685AE7A2A1AB4,38.905697,-77.005483,38.905697,-77.005483
EEE2AAF932DE4D79,38.89595455700754,-76.9678448436025,38.897808,-76.979634
90DDA2F84BBEAE2C,38.9059,-77.0325,38.912652,-77.036278
0F2BB7B2F41F861F,38.943837,-77.077078,38.954812,-77.082426
3E68FF2CA14A6BAF,38.905303,-77.050264,38.923389,-77.051833
BBCA5156E2FEF099,38.894851,-77.02324,38.903827,-77.053485
669A4D450915F906,38.882788,-77.103148,38.897315,-77.070993
AC9E2316AB4363EA,38.90093,-77.018677,38.894573,-77.01994
6FE5A4BD5643BD73,38.8803,-76.9862,38.897195,-76.983575
FD04C938B9D2B2F2,38.916787,-77.028139,38.9022212,-77.059219
6CD7D31C39B60961,38.9086,-77.0323,38.919019,-77.034449
5D514FA0F1CCBFDC,38.863314,-77.063416,38.863314,-77.063416
CCE5F39062485E91,38.882629,-77.109366,38.8946,-77.072305
F8EA6C5EB31C2265,38.902674,-77.021392,38.912648,-77.041834
D3BA940A35EB597D,38.981103,-77.097426,38.903732,-77.067529
E44DA6B469B70C0F,38.894941,-77.09169,38.885621,-77.166917
BA85A46964B784FE,38.91554,-77.03818,38.9086,-77.0323
18201D9529A9FA8D,38.9022212,-77.059219,38.8767,-77.0178
648C11FE364988A1,38.901755,-77.051084,38.902204,-77.04337
41680DBFF99890FA,38.882629,-77.109366,38.897612,-77.080851
0B5EC4785E086788,38.887378,-77.001955,38.887378,-77.001955
AE81E807DC231FB6,38.8767,-77.0178,38.89595455700754,-76.9678448436025
2D896D1372B6FC0F,38.879819,-77.037413,38.90534,-77.046774
D2708AC554BE65AB,38.905469714943266,-77.0021304488182,38.9057,-77.0056
F6F826F31D1742F3,38.894832,-76.987633,38.886952,-76.996806
B89BBCAFDC0AA13F,38.90046848783359,-76.9472873210907,38.90046848783359,-76.9472873210907
DB4BFB42597878E9,38.876697,-77.017898,38.876697,-77.017898
7DA9D5B7FB369E58,38.917761,-77.04062,38.926124,-77.035421
8C2B4AF2A17AC9AD,38.9086,-77.0323,38.90304,-77.019027
DA4124437609683B,38.943837,-77.077078,38.94113915653008,-77.061977237463
B2DD740056D2CF0C,38.98954,-77.098029,38.990639,-77.100239
36E9240D06F65A21,38.929464,-77.027822,38.944551,-77.063896
E1A0762A523A5D7D,38.942024743273045,-77.01822102069855,38.934405,-77.032687
35D8B70D82DE1337,38.888524,-76.913188,38.908473,-76.933099
00E7205847A5DE7F,38.90985,-77.034438,38.912644,-77.04564
EC956C305A757D67,38.969489,-77.033509,38.968834,-77.016258
F2C7F6AA5256CF4B,38.90774,-77.071652,38.89386,-77.070862
05DA91281818E6FB,38.895955,-76.967845,38.87335,-76.9834
CA90185101A3076D,38.917622,-77.01597,38.90849,-77.063586
F2F2B111E63431D9,38.905995699991145,-77.03980207443237,38.9024,-77.02622
F0D8353E3F9C176F,38.884095,-76.995234,38.894832,-76.987633
9372C9171989CB94,38.957463,-77.002239,38.952369,-77.002721
F9F8BF58102EFC97,38.9059,-77.0325,38.9121,-77.0387
38E455330774B48D,38.856319,-77.11153,38.856319,-77.11153
0DD11C41E7DE1E2E,38.876697,-77.017898,38.8896,-76.9769
920B0A207A56006A,38.911268,-77.041829,38.917765,-77.032096
4958F3E5C36CD19C,38.903827,-77.053485,38.90071062547463,-77.04644858837128
727744B270A17708,38.824481,-77.005497,38.798133,-77.0487
8CF04A59CCAA4621,38.905607,-77.027137,38.90733256111448,-77.01536044478416
2761BE48EACEC096,38.798133,-77.0487,38.7859,-77.0167
42D54282041508BA,39.00048,-77.00077,38.995256,-77.029124
66AA53A7232BD604,38.9101,-77.0444,38.9101,-77.0444
8D19070509BD84BA,38.90093,-77.018677,38.9154,-77.0446
9974ADCB7FE7CD90,38.82175,-77.047494,38.858971,-77.05323
EE30EAE793FE9549,38.9057,-77.0056,38.9155,-77.0222
8D71957E514F2EC4,38.9059,-77.0325,38.90864,-77.02277
76A0D8C352332561,38.903658,-77.031737,38.905469714943266,-77.0021304488182
D55A94A0B8142F49,38.908142,-77.038359,38.889955,-77.000349
3F1A3C18689B4229,38.905469714943266,-77.0021304488182,38.920682,-76.995876
639C6AEC2232001B,38.90093,-77.018677,38.89903234416315,-77.03335404396057
1F59D1D75510B0F7,38.931991,-77.032956,38.931991,-77.032956
26EB32416C2E890B,38.920682,-76.995876,38.920682,-76.995876
BFA4934766BDE311,38.908905,-77.04478,38.91554,-77.03818
809EAAB237F0C70C,38.927872,-77.043358,38.922925,-77.042581
445E4C08E402B9D1,38.9366839345886,-77.02418088912964,38.9308,-77.0315
8D8FE19352CB45E6,38.90304,-77.019027,38.899972,-76.998347
1CB79C379B3DED2E,38.903819,-77.0284,38.90864,-77.02277
6763E94BF44D3B60,38.892275,-77.013917,38.908142,-77.038359
B87E098EDDCC5C2C,38.90506687455313,-77.04177886247635,38.9086,-77.0323
27E550909F592F35,38.881044,-77.111768,38.876528,-77.12712
82136006421FE10B,38.9268,-77.0322,38.9319,-77.0388
5D9C7672D8E8F113,38.887312,-77.025762,38.888767,-77.02858
2394EE006A627FFC,39.014716,-77.107143,39.014716,-77.107143
476F7C3A9FD78770,38.883921,-77.116817,38.876528,-77.12712
EAC5CA1441E31E16,38.90088,-77.048911,38.9154,-77.0446
77613926029A4095,38.878694,-77.023054,38.88044,-77.025236
4D52078DFCE7D389,38.8533,-77.0498,38.8533,-77.0498
7647B549766B630F,38.890496,-77.017247,38.890496,-77.017247
0BEE33ABDEA158D4,38.957037,-77.359718,38.957037,-77.359718
8F433E0E6B1E335C,38.8923,-77.0436,38.8923,-77.0436
5FB2AD07B80BF9C7,38.9154,-77.0446,38.915544,-77.038252
5023D96C12D77C6F,38.897274,-76.994749,38.890496,-77.017247
